Country_Region,Deaths,Confirmed,Incident_Rate,Case_Fatality_Ratio 
US,41,1764,25576.337538060023,2.324263038548753
US,0,195,14008.620689655172,0.0
US,1554,160677,27566.004038560182,0.9671577139229635
US,6,392,27880.512091038407,1.530612244897959
US,32,1877,26447.79484289136,1.7048481619605753
US,99,15836,28167.410753988723,0.6251578681485224
US,2,2203,27107.173618801527,0.09078529278256922
US,606,109313,30628.55317610865,0.5543713922406301
US,51,4408,30387.42589273404,1.1569872958257714
US,11,2382,41782.14348359937,0.4617968094038623
US,119,8661,38649.64969431925,1.373975291536774
US,639,51841,33617.145451008364,1.2326151115912116
US,4,303,39401.82054616385,1.3201320132013201
US,55,3738,28141.23315516073,1.4713750668806849
US,90,7673,29305.27441469656,1.1729440896650594
US,183,11179,26144.81500537911,1.6369979425708918
US,148,6973,23988.57850557314,2.1224723935178544
US,137,5320,29106.029106029106,2.575187969924812
US,6,1118,22576.73667205169,0.5366726296958855
US,0,0,,
US,24,3499,18567.25921995224,0.685910260074307
US,20,1123,26330.597889800705,1.7809439002671417
US,9,8081,45483.19918950864,0.11137235490657096
US,52,3226,26503.450542228064,1.611903285802852
US,880,61961,36788.69994775092,1.420248220654928
US,15,2236,35357.3687539532,0.6708407871198568
US,47,3634,32253.48362474483,1.2933406714364337
US,34,7882,30743.427724471487,0.43136259832529816
US,12,1524,22332.94255568581,0.7874015748031497
US,0,316,43406.593406593405,0.0
US,8,2713,33170.31421934222,0.2948765204570586
US,12,582,25889.679715302493,2.0618556701030926
US,15,12072,38928.12227919125,0.1242544731610338
US,67,5913,23290.53095950843,1.1330965668865212
US,25,261,,9.578544061302683
US,35,1262,25713.12143439283,2.77337559429477
US,780,106227,32736.40028105469,0.7342765963455619
US,27,2342,23375.586385866853,1.1528608027327072
US,3017,264399,28028.202160003053,1.1410784458337588
US,3494,237105,26589.62454582156,1.473608738744438
US,532,41816,23188.212917214263,1.2722402907977808
US,547,38840,23910.95569947549,1.4083419155509784
US,3165,257919,30174.540834412583,1.2271294476172752
US,784,73980,27895.29648650483,1.0597458772641255
US,317,27913,18519.648887679887,1.1356715508902662
US,9,3271,,0.2751452155304188
US,355,31414,26899.69344590776,1.130069395810785
US,724,64447,35648.2249731727,1.1234037270935808
US,1608,186969,33461.83376196638,0.8600356208783274
US,992,78267,33415.30579570925,1.2674562714809563
US,0,1110,,0.0
US,0,49,,0.0
US,1432,177945,25213.63827649773,0.8047430385793363
US,833,89806,33379.79430797308,0.9275549517849587
US,154,10746,36788.770968846286,1.4330913828401266
US,894,56189,32162.21630748977,1.5910587481535532
US,177,9245,32782.5254423602,1.9145484045429961
US,2513,175277,29118.58617607677,1.4337306092641933
US,6770,774980,39686.026778261534,0.873570930862732
US,111,4939,35015.95179014534,2.247418505770399
US,1009,48860,25864.16812238632,2.065083913221449
US,1146,39070,26106.363217223385,2.9331968262093677
US,979,67269,30681.13403754584,1.4553509045771456
US,1174,106604,27696.4006422414,1.1012719972984129
US,472,25731,35894.03788745362,1.8343632194629047
US,175,11287,29701.849951317072,1.5504562771329848
US,89,4938,29347.4384880542,1.802349129202106
US,3872,319149,33322.61382086233,1.213226424021382
US,1479,98081,30812.463086995314,1.5079373171154453
US,438,29013,25210.938382530567,1.5096680798262847
US,58,3580,29525.77319587629,1.6201117318435754
US,246,17803,38990.36355672361,1.3817895860248273
US,109,5663,30475.729200301368,1.9247748543174996
US,38,2311,16733.03888205054,1.6443098225876245
US,90,5043,36974.85152870445,1.784651992861392
US,64,4585,31778.486276684223,1.395856052344602
US,141,10362,38467.53536028511,1.3607411696583671
US,174,13827,32904.19304174004,1.2584074636580602
US,1286,53794,27740.305280528053,2.3906011822879876
US,807,30739,28938.722098266822,2.625329386121865
US,4409,479640,32584.94749885867,0.9192310899841548
US,107,6384,32543.20232451445,1.6760651629072683
US,763,42698,26699.098941365533,1.7869689446812498
US,301,18364,39565.64829577283,1.6390764539316054
US,70,5046,35420.468903551875,1.3872374157748713
US,65,3157,37485.15791973403,2.0589166930630345
US,1811,109346,29784.97376865204,1.6562105609715947
US,2557,243110,31549.0859446882,1.0517872567973345
US,794,114380,38960.15423288894,0.6941773037244273
US,192,12803,30848.372406813964,1.4996485198781535
US,31,2997,35875.02992578405,1.0343677010343677
US,108,7053,38138.75520467204,1.5312632922160783
US,1743,123507,30627.67046990351,1.4112560421676503
US,2497,105662,28902.644845573734,2.363195850920861
US,768,40724,25294.4099378882,1.8858658285040761
US,12285,1552197,57130.3378065029,0.7914588161167687
US,138,22919,30876.488656571644,0.6021205113661154
US,355,27713,31269.95768688293,1.2809872622956735
US,768,62183,29507.25545464036,1.2350642458549765
US,200,12495,29631.474103585657,1.6006402561024409
US,3301,475796,34145.13022335897,0.6937847312713852
US,1273,144497,38455.5197457891,0.8809871485221147
US,6031,481679,32181.230249136475,1.252078666497813
US,2280,159816,28850.41348721087,1.4266406367322422
US,4065,277006,28410.98835277273,1.4674772387601713
US,3450,260300,35914.49507917608,1.3253937764118324
US,469,21209,28460.43397163216,2.2113253807345936
US,695,59416,32236.46731375432,1.1697185943180288
US,2063,122219,28177.81077230243,1.687953591503776
US,1282,132095,27996.549575479097,0.9705136454824179
US,706,78720,29742.47370330069,0.896849593495935
US,1413,96060,29260.090710545635,1.4709556527170518
US,720,30228,22827.367467149976,2.3818975784041285
US,360,16028,36085.28266204381,2.246069378587472
US,116,8109,37595.62334832399,1.430509310642496
US,396,3307,,11.97459933474448
US,126,5131,33674.60786244011,2.4556616643929057
US,2341,151166,27321.59252752655,1.5486286598838364
US,143,12188,36124.36646017961,1.1732851985559567
US,236,20605,27817.904443034386,1.1453530696432905
US,124,7746,30408.66800141326,1.6008262328943972
US,136,5266,28641.35755466116,2.5826053930877326
US,58,2449,29993.87630128597,2.3683135973866882
US,82,4098,36707.273378717306,2.0009760858955588
US,15,654,21527.32060566161,2.293577981651376
US,262,11199,24947.64981064825,2.3394945977319406
US,101,4586,23843.19434335032,2.2023549934583513
US,291,26052,31297.45314752523,1.1169967756794104
US,488,35396,32853.77489836455,1.3786868572720081
US,125,4991,29886.22754491018,2.5045081146062915
US,96,5876,30293.34433159767,1.6337644656228727
US,836,45403,29644.356518389388,1.8412880206153779
US,111,3938,30591.15979181232,2.8186896901980703
US,116,4689,24538.175728714217,2.473875026658136
US,101,4061,26272.886071035777,2.4870721497168184
US,112,11203,28271.12827112828,0.9997322145853789
US,283,17869,22446.236559139787,1.5837483910683305
US,124,6296,28128.49037215744,1.9695044472681067
US,181,7680,30798.84504331088,2.3567708333333335
US,25,1571,25383.745354661496,1.5913430935709738
US,140,13653,24975.30457688508,1.025415659562001
US,110,2581,23891.511617143387,4.261913986826811
US,500,28396,23664.91099406627,1.7608113818847726
US,205,16998,25152.41195620006,1.2060242381456643
US,65,3485,26022.99880525687,1.8651362984218078
US,1042,79653,27520.64402446187,1.308174205616863
US,24,7924,72650.59136334465,0.3028773346794548
US,152,7581,30582.11303400702,2.0050125313283207
US,713,75790,29288.21785889564,0.9407573558516955
US,264,35334,27533.487621852863,0.7471557140431313
US,7,625,22053.63443895554,1.12
US,1095,77902,26655.39800722654,1.4056121794048932
US,46,2457,37126.0199456029,1.8722018722018723
US,2102,216663,28503.0014168424,0.9701702644198594
US,308,11781,27224.828414946965,2.6143790849673203
US,278,13042,28600.87719298245,2.13157491182334
US,438,43298,27628.67389001621,1.011594069010116
US,83,5707,33045.74406485235,1.4543543017347118
US,527,41221,27756.56694207085,1.278474563935858
US,64,2225,17937.762012254112,2.8764044943820224
US,146,5596,25013.40961916681,2.6090064331665475
US,44,3942,24460.163812360388,1.1161846778285134
US,108,8345,31963.382871150607,1.2941881366087478
US,1980,192315,25328.033694325142,1.029560876686686
US,144,8566,32442.05423420694,1.6810646742937194
US,174,5942,28837.66076195098,2.92830696735106
US,76,2844,21239.731142643763,2.6722925457102673
US,577,24389,27728.637045795625,2.3658206568534994
US,462,43478,29709.65471529216,1.0626063756382538
US,65,3126,30677.13444553484,2.0793346129238643
US,12,1059,26435.346979530703,1.13314447592068
US,217,16399,25505.474679606818,1.3232514177693762
US,121,5334,27789.934354485777,2.268466441694788
US,168,6781,29943.47787688775,2.4775106916384013
US,70,2836,26619.11019335461,2.4682651622002822
US,180,5768,22025.355124484497,3.1206657420249653
US,387,29631,25896.47005357408,1.3060645945125038
US,572,32150,32640.256654957466,1.7791601866251945
US,466,66837,27363.95198401651,0.6972186064604934
US,116,6176,26450.811597927102,1.878238341968912
US,2667,276219,25961.96955270848,0.9655382142430463
US,199,8267,26354.04380120501,2.407161001572517
US,31,727,24469.875462807137,4.264099037138927
US,442,27259,31959.621066454063,1.6214828130158847
US,305,19761,34092.43827959216,1.5434441576843276
US,114,6835,27747.330816384525,1.667885881492319
US,91,4758,25965.946299934512,1.9125683060109289
US,2122,257462,27499.27903871829,0.8241992993140735
US,290,11488,25344.158136251324,2.5243732590529246
US,935,63629,31123.40479649385,1.4694557513083657
US,91,1945,22998.69930235308,4.67866323907455
US,186,6292,21119.763694951664,2.9561347743165927
US,125,7114,20189.57883982291,1.7570986786617937
US,112,5609,21404.312154169053,1.9967908718131575
US,62,2583,21664.010735553133,2.4003097173828882
US,758,72008,30699.05056680352,1.0526608154649484
US,545,49515,31365.804526709868,1.1006765626577806
US,57,2226,23640.61172472388,2.560646900269542
US,314,24990,34243.66581251627,1.2565026010404161
US,83,3797,26703.70630846051,2.1859362654727414
US,77,4357,28825.66986437314,1.7672710580674775
US,122,4238,27587.5537039448,2.878716375648891
US,69,1789,20620.10142923006,3.8569032979318054
US,86,2645,27429.22327076636,3.2514177693761814
US,127,6040,21019.66243257352,2.1026490066225167
US,131,5842,30623.26361587252,2.2423827456350565
US,32,2698,25885.06188237552,1.1860637509266123
US,330,16454,34606.48635006099,2.0055913455694663
US,113,8668,28901.040277407308,1.3036455929856945
US,168,15774,25675.91763652641,1.0650437428680106
US,40,1838,23204.1408913016,2.176278563656148
US,36,3479,17787.207934966,1.0347801092267892
US,434,36984,31500.945437200822,1.1734804239671208
US,139,8941,26602.20172567688,1.5546359467621071
US,54,2737,21140.03243994748,1.9729630982827915
US,123,8025,26857.4297188755,1.5327102803738317
US,57,1872,22395.023328149306,3.0448717948717947
US,114,6165,28927.364864864863,1.8491484184914841
US,39,2857,19870.635693420503,1.3650682534126706
US,159,5576,26342.89223791752,2.851506456241033
US,32,2033,35554.38964672963,1.574028529267093
US,127,6277,28710.606961533183,2.023259518878445
US,185,7074,25650.88113713829,2.615210630477806
US,57,2329,25392.49890972525,2.4474023185916702
US,75,5534,28709.27578335754,1.3552584026020962
US,206,13523,33726.556264964085,1.5233306219034237
US,928,45908,23450.08658163448,2.0214341726932123
US,498,30775,27540.628579610537,1.6181965881397238
US,117,10559,26214.00198609732,1.108059475329103
US,65,3758,24628.08834130677,1.7296434273549761
US,1654,99220,,1.6670026204394275
US,477,46667,27668.12713808866,1.0221355561745988
US,151,7951,28864.444928483263,1.899132184630864
US,194,10130,31082.200607529685,1.9151036525172753
US,144,6431,33038.78756742872,2.2391540973410047
US,109,6495,34252.71595823226,1.6782140107775212
US,215,13752,32271.841926172765,1.5634089586969169
US,84,2699,24234.53353685912,3.112263801407929
US,115,5270,23825.670238256705,2.1821631878557874
US,5,551,23966.94214876033,0.9074410163339383
US,106,4116,24018.20622045866,2.575315840621963
US,50,1825,26925.346709943937,2.73972602739726
US,972,60659,29952.39929290236,1.602400303335037
US,351,23742,26119.96127442352,1.4783927217589083
US,11,1412,26859.425527867606,0.7790368271954674
US,76,3174,22726.62179578977,2.3944549464398235
US,39,2510,31025.957972805933,1.5537848605577689
US,452,19289,28917.73983179168,2.343304474052569
US,183,7270,28042.43008678881,2.517193947730399
US,36,3287,49645.06872073705,1.0952236081533313
US,190,8733,29579.32529467552,2.1756555593724953
US,35,1381,22292.171105730427,2.5343953656770455
US,4,337,21925.82953806116,1.1869436201780414
US,144,5725,22640.98710749031,2.51528384279476
US,53,2440,30423.94014962593,2.1721311475409837
US,90,3520,22194.19924337957,2.5568181818181817
US,71,2547,29855.81995076779,2.7875932469572047
US,235,13776,30991.42876425727,1.7058652729384436
US,240,13823,34009.939966538725,1.7362367069377125
US,216,7999,29813.641446142377,2.700337542192774
US,127,3085,25629.309628645013,4.116693679092383
US,71,1882,27271.40994058832,3.7725823591923486
US,426,18779,26857.06930579789,2.2684913999680494
US,65,3186,39899.81214777709,2.0401757689893283
US,74,1852,22807.88177339901,3.9956803455723544
US,2,12410,,0.016116035455278
US,182,6138,25041.817959283588,2.965135223199739
US,259,9619,36546.352583586624,2.692587587067263
US,291,19976,28634.910623414227,1.4567480977172607
US,480,26614,28135.274280337868,1.8035620350191628
US,304,11350,31762.46711815078,2.6784140969162995
US,35,1291,24571.754853444992,2.7110766847405112
US,141,5134,25198.782762344163,2.746396571873783
US,222,8867,29628.763324088617,2.5036652757415134
US,10,545,20905.25508247028,1.834862385321101
US,39,1590,20241.884150222788,2.452830188679245
US,185,8336,27066.69264237937,2.2192898272552783
US,494,39243,37507.16825324005,1.2588232296205693
US,73,2414,27955.993051534453,3.024026512013256
US,55,2624,26838.498516927484,2.096036585365854
US,67,2670,29819.07527362073,2.5093632958801497
US,125,5532,27322.566306119425,2.2595806218365873
US,3,103,,2.912621359223301
US,420,61027,37159.69773913256,0.6882199682107919
US,237,42594,21137.09785472897,0.5564163966755881
US,1355,264197,27109.27872287374,0.5128748623186485
US,50,19155,26496.3412778554,0.26102845210127906
US,185,45510,27183.619345705632,0.4065040650406504
US,14,9152,,0.15297202797202797
US,0,0,,
US,1139,160373,33300.94043236217,0.7102193012539517
US,16,819,19073.125291103865,1.9536019536019535
US,273,24459,27855.09293002916,1.1161535631056052
US,19,1155,18857.14285714286,1.645021645021645
US,45,2770,29791.3529791353,1.6245487364620939
US,175,11205,23936.68154920852,1.5618027666220438
US,33,7310,31753.616263411663,0.45143638850889195
US,14,1297,16562.3802834887,1.079414032382421
US,201,10275,22464.417674194887,1.9562043795620438
US,305,35614,29912.146612689183,0.8564047846352558
US,69,2416,19730.50224581462,2.8559602649006623
US,12,555,21370.81247593377,2.1621621621621623
US,2,182,16455.696202531646,1.098901098901099
US,738,70696,30757.584327101707,1.0439063030440194
US,35,1664,23256.464011181,2.1033653846153846
US,58,5610,23345.8177278402,1.0338680926916222
US,1,118,13964.497041420118,0.847457627118644
US,40,2693,30756.052992233897,1.4853323431117713
US,9,707,16384.70451911935,1.272984441301273
US,74,9096,33063.13838101123,0.8135444151275286
US,31,2594,18694.1481695013,1.1950655358519662
US,30,2415,18436.52187189861,1.2422360248447204
US,86,4263,23536.881625441696,2.017358667604973
US,61,3932,25904.20976348903,1.5513733468972533
US,59,3601,21605.56788864223,1.6384337683976673
US,69,6853,22941.98386394831,1.0068583102290967
US,68,7118,29157.791250204817,0.9553245293621804
US,669,47262,28523.14767316246,1.4155135203757776
US,57,7725,19260.49665902065,0.7378640776699029
US,28,1796,22374.48610938084,1.55902004454343
US,32,1406,36633.66336633663,2.275960170697013
US,15,1300,24226.61200149087,1.1538461538461537
US,58,13800,34580.39942867166,0.42028985507246375
US,71,4821,22914.587195208896,1.472723501348268
US,161,10618,26276.974856464065,1.5162930872103975
US,12,956,21099.09512248952,1.2552301255230125
US,56,2613,22100.989596549098,2.1431305013394564
US,92,6793,28362.07256481984,1.3543353452083027
US,20,1660,21611.76930087228,1.2048192771084338
US,80,3119,24212.07886974072,2.5649246553382494
US,9,2937,24188.76626585406,0.30643513789581206
US,315,28733,33072.814751720805,1.0963004211185745
US,0,0,,
US,18,3146,27615.87078651685,0.5721551176096631
US,61,2645,25946.635275652345,2.3062381852551983
US,234,27974,42750.82142584244,0.8364910273825695
US,16,1574,27321.64554764798,1.0165184243964422
US,31,5310,32326.798977231218,0.583804143126177
US,127,17550,32776.78171223667,0.7236467236467237
US,17,2873,43675.88932806324,0.591715976331361
US,136,10275,31491.35711658698,1.3236009732360097
US,6,1900,40092.84659210804,0.3157894736842105
US,57,5022,35106.606081789585,1.135005973715651
US,38,5620,46266.56787684202,0.6761565836298933
US,315,86054,41038.87185307765,0.366049224905292
US,119,13026,40323.17979197623,0.9135575003838476
US,54,5933,38423.677222977785,0.9101634923310299
US,76,5921,44910.49757281553,1.2835669650396893
US,118,14392,38315.3186731271,0.8198999444135631
US,189,18977,37488.394144722544,0.9959424566580598
US,15289,1533935,29783.798131074847,0.9967175923360507
US,50,7889,42261.74532597632,0.6337938902268982
US,40,4004,37191.15734720416,0.999000999000999
US,42,5211,33322.67553395575,0.8059873344847438
US,217,32553,31033.299331725408,0.6666052283967684
US,63,7943,40806.57590547136,0.793151202316505
US,1859,289813,31401.712605954355,0.6414481061926138
US,60,6660,38808.92721869355,0.9009009009009009
US,29,2125,33229.085222830334,1.3647058823529412
US,147,12823,37705.833921430254,1.1463776027450674
US,106,8753,41024.55943007124,1.2110133668456529
US,71,5516,42558.44456446262,1.2871646120377085
US,186,15422,40089.42265200551,1.2060692517183245
US,139,12788,37239.37099592312,1.0869565217391304
US,20,1850,38318.14415907208,1.0810810810810811
US,49,4281,33009.484154522324,1.1445923849567858
US,154,16326,31977.90574685627,0.9432806566213402
US,32,2668,32873.33661902415,1.199400299850075
US,52,5396,30472.103004291846,0.9636767976278725
US,20,1447,37869.66762627584,1.38217000691085
US,19,1576,23713.51188684923,1.2055837563451777
US,135,15932,32572.11784188253,0.8473512427818227
US,131,8886,32772.73733126798,1.4742291244654513
US,143,20182,35562.995594713655,0.7085521752056287
US,33,3224,33548.3870967742,1.0235732009925558
US,185,13589,36060.39698545802,1.3613952461549783
US,80,7873,36159.463555780094,1.0161310809094373
US,46,5182,24403.108076289147,0.8876881512929371
US,44,5572,44873.96311508416,0.7896625987078248
US,1216,166146,31206.811381603784,0.7318864131546953
US,386,36784,33482.00469680144,1.0493692909960852
US,171,41814,32416.466392743623,0.4089539388721481
US,245,16232,32660.616913821203,1.5093642188270084
US,421,37187,34220.430849644334,1.1321160620647
US,1544,210403,30207.09655652624,0.7338298408292657
US,45,6844,43653.527235616784,0.657510227936879
US,92,11614,34062.64664476772,0.7921474083003271
US,145,13246,37157.76481149013,1.0946700890834968
US,101,12678,44300.789712768186,0.7966556239154441
US,373,40343,38787.989500908574,0.9245717968420791
US,149,16079,35789.96572140854,0.926674544436843
US,857,87637,33326.36158286623,0.977897463400162
US,223,14693,39492.00376293509,1.5177295310692167
US,34,3481,30433.642245147752,0.9767308244757253
US,67,4730,35406.84182947825,1.4164904862579282
US,73,4663,33858.55358698809,1.565515762384731
US,109,9086,30611.14480156324,1.1996478098173013
US,525,98211,31910.102867688627,0.534563338118948
US,332,64188,37423.69561034766,0.5172306350096592
US,29,4598,37700.88553624139,0.6307090039147455
US,51,4931,31942.73498736801,1.0342729669438249
US,135,11440,33028.264572566906,1.18006993006993
US,112,12176,42852.115154501305,0.9198423127463863
US,138,12381,36784.71685780498,1.1146110976496244
US,51,4939,34059.72001930901,1.0325976918404536
US,141,17498,34551.66558063306,0.8058063778717568
US,0,3,,0.0
US,579,59913,33437.51220846193,0.9664012818586951
US,101,9157,43779.88143048384,1.1029813257617123
US,23,5584,34165.44297601566,0.41189111747851004
US,70,6159,39579.71852708695,1.1365481409319695
US,9,1266,30308.834091453195,0.7109004739336493
US,23,2057,38556.70103092784,1.118133203694701
US,11,1421,24760.411221467155,0.7741027445460943
US,135,12948,40740.04153294318,1.0426320667284523
US,77,6317,40720.68587636176,1.218933037834415
US,519,42574,30007.259707215304,1.2190538826513835
US,106,10361,44106.25345877145,1.02306727149889
US,445,76600,39348.23703460179,0.5809399477806788
US,18,2474,36554.37352245863,0.7275666936135813
US,14,1575,31811.755200969503,0.8888888888888888
US,81,7605,35152.99990755293,1.0650887573964498
US,802,81204,31270.072318107254,0.9876360770405399
US,39,1891,35398.72706851367,2.0624008461131678
US,189,15058,33839.723133623986,1.2551467658387567
US,514,46151,35015.13622603431,1.1137353470130658
US,5065,66,,7674.242424242424
US,70,6858,41181.76905062151,1.020705745115194
US,325,35285,46575.93917474062,0.9210712767464928
US,30,4837,41987.84722222222,0.6202191440975812
US,93,5073,30117.54927570648,1.8332347723240685
US,36,4140,29812.05443940376,0.8695652173913043
US,94,6611,40770.8911501696,1.4218726365148995
US,55,5445,40223.09226564231,1.0101010101010102
US,244,19530,35396.465790666065,1.2493599590373783
US,1693,216951,31408.35303434128,0.7803605422422575
US,275,28971,43501.959547727376,0.9492250871561216
US,901,100711,35640.827824412896,0.8946391158860502
US,121,12654,32902.5715697236,0.9562193772720089
US,120,8751,24459.848506023423,1.3712718546451834
US,1284,124359,32786.535160915264,1.0324946324753335
US,270,26876,32079.63809546545,1.0046137818127698
US,28,2985,34122.08504801097,0.9380234505862647
US,82,3701,31476.44157169587,2.215617400702513
US,204,17386,25626.81485193756,1.1733578741516162
US,63,2984,19772.06467002385,2.111260053619303
US,74,4926,24317.51986967468,1.5022330491270808
US,182,14090,37384.9133699488,1.2916962384669979
US,435,41291,34903.04474987743,1.0534983410428422
US,101,8155,31096.28217349857,1.2385039852851012
US,146,10719,33084.354455384426,1.3620673570295736
US,41,3098,29289.968800226907,1.3234344738540995
US,165,9069,27192.58792839795,1.8193847171683757
US,164,13654,31406.555491661875,1.201113226893218
US,150,16256,32868.29228840632,0.922736220472441
US,155,8582,32312.96359049663,1.80610580284316
US,503,30191,26452.008586323213,1.6660594216819582
US,179,15090,35309.809060277046,1.1862160371106694
US,794,61477,29793.8848798833,1.2915399255005937
US,163,8378,36265.25841918449,1.9455717354977322
US,331,24235,30863.961692264587,1.3657932741902208
US,111,6424,39300.13458950202,1.727895392278954
US,69,5205,22871.07830213552,1.3256484149855907
US,115,5774,28907.57985380995,1.9916868721856598
US,160,14364,42675.06461867554,1.113895850737956
US,392,21036,31984.67363043379,1.8634721429929644
US,153,9107,28528.914228431804,1.6800263533545625
US,723,96944,28680.723408409787,0.74579138471695
US,301,25238,32286.869307133355,1.1926460099849434
US,166,13373,33007.528076021226,1.2413071113437524
US,614,47804,28068.65087986096,1.284411346330851
US,258,16226,33823.897273409486,1.5900406754591396
US,489,30065,36422.9986431479,1.6264759687344088
US,175,14368,39342.82584884995,1.2179844097995545
US,144,15182,34324.342655603534,0.9484916348307206
US,163,11067,32974.79292056493,1.472847203397488
US,87,5904,28890.19377568996,1.4735772357723578
US,180,11231,34762.28797820973,1.60270679369602
US,119,8172,29464.57544618713,1.4561918746940774
US,661,51015,32253.88355345932,1.2956973439184554
US,167,14246,38929.87921517189,1.1722588796855258
US,256,22957,28892.72049939589,1.1151282833122795
US,106,6543,16516.887968899882,1.6200519639309185
US,405,31801,28939.46563774025,1.2735448570799661
US,2008,134438,27691.027471044898,1.4936253142712625
US,285,14516,31994.710160899274,1.963350785340314
US,701,39768,30692.52676180259,1.7627237980285657
US,3238,268696,27856.211291523166,1.2050793461756037
US,217,14072,30420.68398979636,1.5420693575895394
US,30,2619,25538.76157971721,1.145475372279496
US,175,10908,30712.918121410068,1.6043270993766043
US,325,34476,23226.953938193503,0.942684766214178
US,174,12319,32132.60994313736,1.4124523094407013
US,305,19602,27808.59424874803,1.5559636771757983
US,74,3119,22304.061784897025,2.3725553061878806
US,177,15737,32961.20978552279,1.1247378788841584
US,19,1769,30110.63829787234,1.0740531373657434
US,106,5941,30240.25246869592,1.7842114122201649
US,137,6907,33208.32732342901,1.983495005067323
US,52,4345,25653.89384188463,1.1967779056386652
US,73,5883,30690.17684803589,1.2408635050144483
US,55,4497,36298.32916296715,1.223037580609295
US,627,47697,27993.004243231662,1.3145480847852067
US,63,7909,31104.73119125339,0.796560880010115
US,92,3538,28640.815996114303,2.6003391746749576
US,138,11196,29795.61422184373,1.232583065380493
US,163,7013,28433.0022298804,2.3242549550834166
US,150,10091,35627.030080497105,1.4864730948369835
US,61,6084,36692.599963814006,1.0026298487836949
US,115,9473,39680.81095798601,1.213976564974137
US,191,17143,38326.36544523687,1.1141573820218165
US,64,6156,30359.5206391478,1.0396361273554255
US,967,84866,31220.70736426979,1.1394433577640044
US,112,5626,24466.18830180474,1.9907571987202275
US,126,11487,33205.18008903278,1.0968921389396709
US,86,6403,30978.760462528426,1.3431204123067313
US,22,2663,24769.78885685053,0.8261359369132557
US,463,60936,31132.364661884618,0.7598135748982539
US,94,3996,26379.720095062054,2.3523523523523524
US,274,0,,
US,23,2347,33271.90246668557,0.97997443544951
US,691,70796,39016.59401160644,0.9760438442849878
US,82,4932,31823.461091753776,1.662611516626115
US,453,35132,32821.98845269904,1.2894227484914038
US,172,10451,33717.253839205056,1.6457755238733136
US,30,2380,28796.12825166364,1.2605042016806722
US,262,24854,39452.04609670148,1.0541562726321718
US,95,7179,25606.36324725353,1.3233040813483772
US,363,23519,35697.589703114565,1.5434329690888218
US,144,7610,26894.260672886627,1.8922470433639949
US,102,8268,34304.2071197411,1.2336719883889695
US,91,11448,33706.27723471911,0.7948986722571628
US,52,1805,25237.695749440714,2.880886426592798
US,15,938,26041.088284286507,1.5991471215351811
US,68,3248,23730.54723460217,2.0935960591133007
US,80,3432,27619.50748430709,2.331002331002331
US,25,1311,23853.71179039301,1.9069412662090008
US,82,7244,28247.2216806395,1.1319712865819989
US,528,38980,29704.02657969336,1.3545407901487942
US,70,6535,24910.42159030266,1.0711553175210407
US,89,6386,25480.807597159044,1.39367366113373
US,67,5539,26158.205430932703,1.209604621772883
US,66,6988,35616.717635066256,0.9444762449914138
US,62,3817,26435.348708359303,1.6243122871364946
US,26,3072,31774.92759619363,0.8463541666666666
US,84,5680,28167.617158442845,1.4788732394366197
US,88,3333,25966.033032097228,2.6402640264026402
US,49,5035,27030.65442637032,0.9731876861966237
US,181,12769,30080.094228504124,1.4174954969065705
US,75,3581,31873.609256786825,2.094387042725496
US,37,3163,26506.326992374088,1.1697755295605439
US,43,2701,28749.33475252794,1.5920029618659757
US,54,4843,30238.51148851149,1.1150113565971504
US,81,4033,22981.36645962733,2.008430448797421
US,173,13865,29862.80126644985,1.2477461233321312
US,59,5064,30107.015457788348,1.165086887835703
US,160,26870,28752.421003071064,0.595459620394492
US,35,1825,20277.777777777777,1.917808219178082
US,29,1847,23468.86912325285,1.5701136978884678
US,71,4777,28081.82940450297,1.4862884655641615
US,165,11291,28975.80003592784,1.4613408909751129
US,78,4742,27477.112063970333,1.6448755799240826
US,330,31008,31864.845700897124,1.0642414860681115
US,56,2698,29300.608166811468,2.0756115641215716
US,88,4959,25236.641221374044,1.7745513208308126
US,69,4184,26748.497634573585,1.6491395793499044
US,50,2960,29394.24031777557,1.6891891891891893
US,29,1641,23577.58620689655,1.7672151127361364
US,28,2051,23076.057605760576,1.3651877133105803
US,50,3055,24975.474166121647,1.6366612111292962
US,48,2773,25942.557769669755,1.7309772809231878
US,90,3998,27062.88499289244,2.251125562781391
US,51,3287,30921.919096895577,1.5515667782172193
US,71,5070,30096.16526178321,1.4003944773175543
US,101,3846,27375.613922699125,2.626105044201768
US,84,6516,32655.106745514684,1.289134438305709
US,37,2312,25245.68683118585,1.6003460207612457
US,44,3073,32151.07763130362,1.4318255776114546
US,51,2148,31311.95335276968,2.374301675977654
US,54,4332,26767.177459218983,1.2465373961218837
US,75,5537,28483.97551314368,1.3545241105291674
US,124,10453,28110.79736452871,1.1862623170381708
US,63,4424,24181.47034708937,1.4240506329113924
US,183,44987,29765.118433240703,0.40678418209705025
US,84,6467,31270.24805376916,1.2989021184475027
US,55,2479,24194.8077298458,2.2186365469947558
US,98,4362,29447.10727064065,2.246675836772123
US,149,9232,27429.658020619783,1.6139514731369151
US,668,64756,28563.8668583981,1.0315646426585954
US,68,2949,26724.05980969642,2.305866395388267
US,34,2186,25418.60465116279,1.555352241537054
US,55,3164,26916.20586984262,1.738305941845765
US,46,3704,22671.0735708165,1.2419006479481642
